"juz","no_ayat","kata","label"
"2","187","pakaian","O"
"2","187","bagi","O"
"2","187","mereka","O"
"2","187","Allah","O"
"2","187","mengetahui","O"
"2","187","bahwasanya","O"
"2","187","kamu","O"
"2","187","tidak","O"
"2","187","dapat","O"
"2","187","menahan","O"
"2","187","nafsumu","O"
"2","187","karena","O"
"2","187","itu","O"
"2","187","Allah","O"
"2","187","mengampuni","O"
"2","187","kamu","O"
"2","187","dan","O"
"2","187","memberi","O"
"2","187","maaf","O"
"2","187","kepadamu","O"
"2","187","Maka","O"
"2","187","sekarang","O"
"2","187","campurilah","O"
"2","187","mereka","O"
"2","187","dan","O"
"2","187","ikutilah","O"
"2","187","apa","O"
"2","187","yang","O"
"2","187","telah","O"
"2","187","ditetapkan","O"
"2","187","Allah","O"
"2","187","untukmu","O"
"2","187","dan","O"
"2","187","makan","O"
"2","187","minumlah","O"
"2","187","hingga","O"
"2","187","terang","O"
"2","187","bagimu","O"
"2","187","benang","O"
"2","187","putih","O"
"2","187","dari","O"
"2","187","benang","O"
"2","187","hitam","O"
"2","187","yaitu","O"
"2","187","fajar","O"
"2","187","Kemudian","O"
"2","187","sempurnakanlah","O"
"2","187","puasa","O"
"2","187","itu","O"
"2","187","sampai","O"
"2","187","datang","O"
"2","187","malam","O"
"2","187","tetapi","O"
"2","187","janganlah","O"
"2","187","kamu","O"
"2","187","campuri","O"
"2","187","mereka","O"
"2","187","itu","O"
"2","187","sedang","O"
"2","187","kamu","O"
"2","187","beritikaf","O"
"2","187","dalam","O"
"2","187","mesjid","O"
"2","187","Itulah","O"
"2","187","larangan","O"
"2","187","Allah","O"
"2","187","maka","O"
"2","187","janganlah","O"
"2","187","kamu","O"
"2","187","mendekatinya","O"
"2","187","Demikianlah","O"
"2","187","Allah","O"
"2","187","menerangkan","O"
"2","187","ayat-ayat-Nya","O"
"2","187","kepada","O"
"2","187","manusia","O"
"2","187","supaya","O"
"2","187","mereka","O"
"2","187","bertakwa","O"
"2","188","Dan","O"
"2","188","janganlah","O"
"2","188","sebahagian","O"
"2","188","kamu","O"
"2","188","memakan","O"
"2","188","harta","O"
"2","188","sebahagian","O"
"2","188","yang","O"
"2","188","lain","O"
"2","188","di","O"
"2","188","antara","O"
"2","188","kamu","O"
"2","188","dengan","O"
"2","188","jalan","O"
"2","188","yang","O"
"2","188","bathil","O"
"2","188","dan","O"
"2","188","janganlah","O"
"2","188","kamu","O"
"2","188","membawa","O"
"2","188","urusan","O"
"2","188","harta","O"
"2","188","itu","O"
"2","188","kepada","O"
"2","188","hakim","O"
"2","188","supaya","O"
"2","188","kamu","O"
"2","188","dapat","O"
"2","188","memakan","O"
"2","188","sebahagian","O"
"2","188","daripada","O"
"2","188","harta","O"
"2","188","benda","O"
"2","188","orang","O"
"2","188","lain","O"
"2","188","itu","O"
"2","188","dengan","O"
"2","188","jalan","O"
"2","188","berbuat","O"
"2","188","dosa","O"
"2","188","padahal","O"
"2","188","kamu","O"
"2","188","mengetahui","O"
"2","189","Mereka","O"
"2","189","bertanya","O"
"2","189","kepadamu","O"
"2","189","tentang","O"
"2","189","bulan","O"
"2","189","sabit","O"
"2","189","Katakanlah","O"
"2","189","Bulan","O"
"2","189","sabit","O"
"2","189","itu","O"
"2","189","adalah","O"
"2","189","tanda-tanda","O"
"2","189","waktu","O"
"2","189","bagi","O"
"2","189","manusia","O"
"2","189","dan","O"
"2","189","bagi","O"
"2","189","ibadat","O"
"2","189","haji","O"
"2","189","Dan","O"
"2","189","bukanlah","O"
"2","189","kebajikan","O"
"2","189","memasuki","O"
"2","189","rumah-rumah","O"
"2","189","dari","O"
"2","189","belakangnya","O"
"2","189","akan","O"
"2","189","tetapi","O"
"2","189","kebajikan","O"
"2","189","itu","O"
"2","189","ialah","O"
"2","189","kebajikan","O"
"2","189","orang","B-PER"
"2","189","yang","I-PER"
"2","189","bertakwa","I-PER"
"2","189","Dan","O"
"2","189","masuklah","O"
"2","189","ke","O"
"2","189","rumah-rumah","O"
"2","189","itu","O"
"2","189","dari","O"
"2","189","pintu-pintunya","O"
"2","189","dan","O"
"2","189","bertakwalah","O"
"2","189","kepada","O"
"2","189","Allah","O"
"2","189","agar","O"
"2","189","kamu","O"
"2","189","beruntung","O"
"2","190","Dan","O"
"2","190","perangilah","O"
"2","190","di","O"
"2","190","jalan","O"
"2","190","Allah","O"
"2","190","orang-orang","B-PER"
"2","190","yang","I-PER"
"2","190","memerangi","I-PER"
"2","190","kamu","I-PER"
"2","190","tetapi","O"
"2","190","janganlah","O"
"2","190","kamu","O"
"2","190","melampaui","O"
"2","190","batas","O"
"2","190","karena","O"
"2","190","sesungguhnya","O"
"2","190","Allah","O"
"2","190","tidak","O"
"2","190","menyukai","O"
"2","190","orang-orang","B-PER"
"2","190","yang","I-PER"
"2","190","melampaui","I-PER"
"2","190","batas","I-PER"
"2","191","Dan","O"
"2","191","bunuhlah","O"
"2","191","mereka","O"
"2","191","di","O"
"2","191","mana","O"
"2","191","saja","O"
"2","191","kamu","O"
"2","191","jumpai","O"
"2","191","mereka","O"
"2","191","dan","O"
"2","191","usirlah","O"
"2","191","mereka","O"
"2","191","dari","O"
"2","191","tempat","O"
"2","191","mereka","O"
"2","191","telah","O"
"2","191","mengusir","O"
"2","191","kamu","O"
"2","191","Mekah","O"
"2","191","dan","O"
"2","191","fitnah","O"
"2","191","itu","O"
"2","191","lebih","O"
"2","191","besar","O"
"2","191","bahayanya","O"
"2","191","dari","O"
"2","191","pembunuhan","O"
"2","191","dan","O"
"2","191","janganlah","O"
"2","191","kamu","O"
"2","191","memerangi","O"
"2","191","mereka","O"
"2","191","di","O"
"2","191","Masjidil","O"
"2","191","Haram","O"
"2","191","kecuali","O"
"2","191","jika","O"
"2","191","mereka","O"
"2","191","memerangi","O"
"2","191","kamu","O"
"2","191","di","O"
"2","191","tempat","O"
"2","191","itu","O"
"2","191","Jika","O"
"2","191","mereka","O"
"2","191","memerangi","O"
"2","191","kamu","O"
"2","191","di","O"
"2","191","tempat","O"
"2","191","itu","O"
"2","191","maka","O"
"2","191","bunuhlah","O"
"2","191","mereka","O"
"2","191","Demikanlah","O"
"2","191","balasan","O"
"2","191","bagi","O"
"2","191","orang-orang","B-PER"
"2","191","kafir","I-PER"
"2","192","Kemudian","O"
"2","192","jika","O"
"2","192","mereka","O"
"2","192","berhenti","O"
"2","192","dari","O"
"2","192","memusuhi","O"
"2","192","kamu","O"
"2","192","maka","O"
"2","192","sesungguhnya","O"
"2","192","Allah","O"
"2","192","Maha","O"
"2","192","Pengampun","O"
"2","192","lagi","O"
"2","192","Maha","O"
"2","192","Penyayang","O"
"2","193","Dan","O"
"2","193","perangilah","O"
"2","193","mereka","O"
"2","193","itu","O"
"2","193","sehingga","O"
"2","193","tidak","O"
"2","193","ada","O"
"2","193","fitnah","O"
"2","193","lagi","O"
"2","193","dan","O"
"2","193","sehingga","O"
"2","193","ketaatan","O"
"2","193","itu","O"
"2","193","hanya","O"
"2","193","semata-mata","O"
"2","193","untuk","O"
"2","193","Allah","O"
"2","193","Jika","O"
"2","193","mereka","O"
"2","193","berhenti","O"
"2","193","dari","O"
"2","193","memusuhi","O"
"2","193","kamu","O"
"2","193","maka","O"
"2","193","tidak","O"
"2","193","ada","O"
"2","193","permusuhan","O"
"2","193","lagi","O"
"2","193","kecuali","O"
"2","193","terhadap","O"
"2","193","orang-orang","B-PER"
"2","193","yang","I-PER"
"2","193","zalim","I-PER"
"2","194","Bulan","O"
"2","194","haram","O"
"2","194","dengan","O"
"2","194","bulan","O"
"2","194","haram","O"
"2","194","dan","O"
"2","194","pada","O"
"2","194","sesuatu","O"
"2","194","yang","O"
"2","194","patut","O"
"2","194","dihormati","O"
"2","194","berlaku","O"
"2","194","hukum","O"
"2","194","qishaash","O"
"2","194","Oleh","O"
"2","194","sebab","O"
"2","194","itu","O"
"2","194","barangsiapa","O"
"2","194","yang","O"
"2","194","menyerang","O"
"2","194","kamu","O"
"2","194","maka","O"
"2","194","seranglah","O"
"2","194","ia","O"
"2","194","seimbang","O"
"2","194","dengan","O"
"2","194","serangannya","O"
"2","194","terhadapmu","O"
"2","194","Bertakwalah","O"
"2","194","kepada","O"
"2","194","Allah","O"
"2","194","dan","O"
"2","194","ketahuilah","O"
"2","194","bahwa","O"
"2","194","Allah","O"
"2","194","beserta","O"
"2","194","orang-orang","O"
"2","194","yang","O"
"2","194","bertakwa","O"
"2","195","Dan","O"
"2","195","belanjakanlah","O"
"2","195","harta","O"
"2","195","bendamu","O"
"2","195","di","O"
"2","195","jalan","O"
"2","195","Allah","O"
"2","195","dan","O"
"2","195","janganlah","O"
"2","195","kamu","O"
"2","195","menjatuhkan","O"
"2","195","dirimu","O"
"2","195","sendiri","O"
"2","195","ke","O"
"2","195","dalam","O"
"2","195","kebinasaan","O"
"2","195","dan","O"
"2","195","berbuat","O"
"2","195","baiklah","O"
"2","195","karena","O"
"2","195","sesungguhnya","O"
"2","195","Allah","O"
"2","195","menyukai","O"
"2","195","orang-orang","B-PER"
"2","195","yang","I-PER"
"2","195","berbuat","I-PER"
"2","195","baik","I-PER"
"2","196","Dan","O"
"2","196","sempurnakanlah","O"
"2","196","ibadah","O"
"2","196","haji","O"
"2","196","dan","O"
"2","196","umrah","O"
"2","196","karena","O"
"2","196","Allah","O"
"2","196","Jika","O"
"2","196","kamu","O"
"2","196","terkepung","O"
"2","196","terhalang","O"
"2","196","oleh","O"
"2","196","musuh","O"
"2","196","atau","O"
"2","196","karena","O"
"2","196","sakit","O"
"2","196","maka","O"
"2","196","sembelihlah","O"
"2","196","korban","O"
"2","196","yang","O"
"2","196","mudah","O"
"2","196","didapat","O"
"2","196","dan","O"
"2","196","jangan","O"
"2","196","kamu","O"
"2","196","mencukur","O"
"2","196","kepalamu","O"
"2","196","sebelum","O"
"2","196","korban","O"
"2","196","sampai","O"
"2","196","di","O"
"2","196","tempat","O"
"2","196","penyembelihannya","O"
"2","196","Jika","O"
"2","196","ada","O"
"2","196","di","O"
"2","196","antaramu","O"
"2","196","yang","O"
"2","196","sakit","O"
"2","196","atau","O"
"2","196","ada","O"
"2","196","gangguan","O"
"2","196","di","O"
"2","196","kepalanya","O"
"2","196","lalu","O"
"2","196","ia","O"
"2","196","bercukur","O"
"2","196","maka","O"
"2","196","wajiblah","O"
"2","196","atasnya","O"
"2","196","berfid-yah","O"
"2","196","yaitu","O"
"2","196","berpuasa","O"
"2","196","atau","O"
"2","196","bersedekah","O"
"2","196","atau","O"
"2","196","berkorban","O"
"2","196","Apabila","O"
"2","196","kamu","O"
"2","196","telah","O"
"2","196","merasa","O"
"2","196","aman","O"
"2","196","maka","O"
"2","196","bagi","O"
"2","196","siapa","O"
"2","196","yang","O"
"2","196","ingin","O"
"2","196","mengerjakan","O"
"2","196","umrah","O"
"2","196","sebelum","O"
"2","196","haji","O"
"2","196","di","O"
"2","196","dalam","O"
"2","196","bulan","O"
"2","196","haji","O"
"2","196","wajiblah","O"
"2","196","ia","O"
"2","196","menyembelih","O"
"2","196","korban","O"
"2","196","yang","O"
"2","196","mudah","O"
"2","196","didapat","O"
"2","196","Tetapi","O"
"2","196","jika","O"
"2","196","ia","O"
"2","196","tidak","O"
"2","196","menemukan","O"
"2","196","binatang","O"
"2","196","korban","O"
"2","196","atau","O"
"2","196","tidak","O"
"2","196","mampu","O"
"2","196","maka","O"
"2","196","wajib","O"
"2","196","berpuasa","O"
"2","196","tiga","O"
"2","196","hari","O"
"2","196","dalam","O"
"2","196","masa","O"
"2","196","haji","O"
"2","196","dan","O"
"2","196","tujuh","O"
"2","196","hari","O"
"2","196","lagi","O"
"2","196","apabila","O"
"2","196","kamu","O"
"2","196","telah","O"
"2","196","pulang","O"
"2","196","kembali","O"
"2","196","Itulah","O"
"2","196","sepuluh","O"
"2","196","hari","O"
"2","196","yang","O"
"2","196","sempurna","O"
"2","196","Demikian","O"
"2","196","itu","O"
"2","196","kewajiban","O"
"2","196","membayar","O"
"2","196","fidyah","O"
"2","196","bagi","O"
"2","196","orang-orang","B-PER"
"2","196","yang","I-PER"
"2","196","keluarganya","I-PER"
"2","196","tidak","I-PER"
"2","196","berada","I-PER"
"2","196","di","I-PER"
"2","196","sekitar","I-PER"
"2","196","Masjidil","I-PER"
"2","196","Haram","I-PER"
"2","196","orang-orang","B-PER"
"2","196","yang","I-PER"
"2","196","bukan","I-PER"
"2","196","penduduk","I-PER"
"2","196","kota","I-PER"
"2","196","Mekah","I-PER"
"2","196","Dan","O"
"2","196","bertakwalah","O"
"2","196","kepada","O"
"2","196","Allah","O"
"2","196","dan","O"
"2","196","ketahuilah","O"
"2","196","bahwa","O"
"2","196","Allah","O"
"2","196","sangat","O"
"2","196","keras","O"
"2","196","siksaan-Nya","O"
"2","197","Musim","O"
"2","197","haji","O"
"2","197","adalah","O"
"2","197","beberapa","O"
"2","197","bulan","O"
"2","197","yang","O"
"2","197","dimaklumi","O"
"2","197","barangsiapa","O"
"2","197","yang","O"
"2","197","menetapkan","O"
"2","197","niatnya","O"
"2","197","dalam","O"
"2","197","bulan","O"
"2","197","itu","O"
"2","197","akan","O"
"2","197","mengerjakan","O"
"2","197","haji","O"
"2","197","maka","O"
"2","197","tidak","O"
"2","197","boleh","O"
"2","197","rafats","O"
"2","197","berbuat","O"
"2","197","fasik","O"
"2","197","dan","O"
"2","197","berbantah-bantahan","O"
"2","197","di","O"
"2","197","dalam","O"
"2","197","masa","O"
"2","197","mengerjakan","O"
"2","197","haji","O"
"2","197","Dan","O"
"2","197","apa","O"
"2","197","yang","O"
"2","197","kamu","O"
"2","197","kerjakan","O"
"2","197","berupa","O"
"2","197","kebaikan","O"
"2","197","niscaya","O"
"2","197","Allah","O"
"2","197","mengetahuinya","O"
"2","197","Berbekallah","O"
"2","197","dan","O"
"2","197","sesungguhnya","O"
"2","197","sebaik-baik","O"
"2","197","bekal","O"
"2","197","adalah","O"
"2","197","takwa","O"
"2","197","dan","O"
"2","197","bertakwalah","O"
"2","197","kepada-Ku","O"
"2","197","hai","O"
"2","197","orang-orang","B-PER"
"2","197","yang","I-PER"
"2","197","berakal","I-PER"
"2","198","Tidak","O"
"2","198","ada","O"
"2","198","dosa","O"
"2","198","bagimu","O"
"2","198","untuk","O"
"2","198","mencari","O"
"2","198","karunia","O"
"2","198","rezeki","O"
"2","198","hasil","O"
"2","198","perniagaan","O"
"2","198","dari","O"
"2","198","Tuhanmu","O"
"2","198","Maka","O"
"2","198","apabila","O"
"2","198","kamu","O"
"2","198","telah","O"
"2","198","bertolak","O"
"2","198","dari","O"
"2","198","Arafat","O"
"2","198","berdzikirlah","O"
"2","198","kepada","O"
"2","198","Allah","O"
"2","198","di","O"
"2","198","Masyarilharam","O"
"2","198","Dan","O"
"2","198","berdzikirlah","O"
"2","198","dengan","O"
"2","198","menyebut","O"
"2","198","Allah","O"
"2","198","sebagaimana","O"
"2","198","yang","O"
"2","198","ditunjukkan-Nya","O"
"2","198","kepadamu","O"
"2","198","dan","O"
"2","198","sesungguhnya","O"
"2","198","kamu","O"
"2","198","sebelum","O"
"2","198","itu","O"
"2","198","benar-benar","O"
"2","198","termasuk","O"
"2","198","orang-orang","B-PER"
"2","198","yang","I-PER"
"2","198","sesat","I-PER"
"2","199","Kemudian","O"
"2","199","bertolaklah","O"
"2","199","kamu","O"
"2","199","dari","O"
"2","199","tempat","O"
"2","199","bertolaknya","O"
"2","199","orang-orang","O"
"2","199","banyak","O"
"2","199","Arafah","O"
"2","199","dan","O"
"2","199","mohonlah","O"
"2","199","ampun","O"
"2","199","kepada","O"
"2","199","Allah","O"
"2","199","sesungguhnya","O"
"2","199","Allah","O"
"2","199","Maha","O"
"2","199","Pengampun","O"
"2","199","lagi","O"
"2","199","Maha","O"
"2","199","Penyayang","O"
"2","200","Apabila","O"
"2","200","kamu","O"
"2","200","telah","O"
"2","200","menyelesaikan","O"
"2","200","ibadah","O"
"2","200","hajimu","O"
"2","200","maka","O"
"2","200","berdzikirlah","O"
"2","200","dengan","O"
"2","200","menyebut","O"
"2","200","Allah","O"
"2","200","sebagaimana","O"
"2","200","kamu","O"
"2","200","menyebut-nyebut","O"
"2","200","membangga-banggakan","O"
"2","200","nenek","B-PER"
"2","200","moyangmu","I-PER"
"2","200","atau","O"
"2","200","bahkan","O"
"2","200","berdzikirlah","O"
"2","200","lebih","O"
"2","200","banyak","O"
"2","200","dari","O"
"2","200","itu","O"
"2","200","Maka","O"
"2","200","di","O"
"2","200","antara","O"
"2","200","manusia","O"
"2","200","ada","O"
"2","200","orang","O"
"2","200","yang","O"
"2","200","bendoa","O"
"2","200","Ya","O"
"2","200","Tuhan","O"
"2","200","kami","O"
"2","200","berilah","O"
"2","200","kami","O"
"2","200","kebaikan","O"
"2","200","di","O"
"2","200","dunia","O"
"2","200","dan","O"
"2","200","tiadalah","O"
"2","200","baginya","O"
"2","200","bahagian","O"
"2","200","yang","O"
"2","200","menyenangkan","O"
"2","200","di","O"
"2","200","akhirat","O"
"2","201","Dan","O"
"2","201","di","O"
"2","201","antara","O"
"2","201","mereka","O"
"2","201","ada","O"
"2","201","orang","B-PER"
"2","201","yang","I-PER"
"2","201","berdoa","I-PER"
"2","201","Ya","O"
"2","201","Tuhan","O"
"2","201","kami","O"
"2","201","berilah","O"
"2","201","kami","O"
"2","201","kebaikan","O"
"2","201","di","O"
"2","201","dunia","O"
"2","201","dan","O"
"2","201","kebaikan","O"
"2","201","di","O"
"2","201","akhirat","O"
"2","201","dan","O"
"2","201","peliharalah","O"
"2","201","kami","O"
"2","201","dari","O"
"2","201","siksa","O"
"2","201","neraka","O"
"2","202","Mereka","O"
"2","202","itulah","O"
"2","202","orang-orang","B-PER"
"2","202","yang","I-PER"
"2","202","mendapat","I-PER"
"2","202","bahagian","I-PER"
"2","202","daripada","I-PER"
"2","202","yang","I-PER"
"2","202","mereka","I-PER"
"2","202","usahakan","I-PER"
"2","202","dan","O"
"2","202","Allah","O"
"2","202","sangat","O"
"2","202","cepat","O"
"2","202","perhitungan-Nya","O"
"2","203","Dan","O"
"2","203","berdzikirlah","O"
"2","203","dengan","O"
"2","203","menyebut","O"
"2","203","Allah","O"
"2","203","dalam","O"
"2","203","beberapa","O"
"2","203","hari","O"
"2","203","yang","O"
"2","203","berbilang","O"
"2","203","Barangsiapa","O"
"2","203","yang","O"
"2","203","ingin","O"
"2","203","cepat","O"
"2","203","berangkat","O"
"2","203","dari","O"
"2","203","Mina","O"
"2","203","sesudah","O"
"2","203","dua","O"
"2","203","hari","O"
"2","203","maka","O"
"2","203","tiada","O"
"2","203","dosa","O"
"2","203","baginya","O"
"2","203","Dan","O"
"2","203","barangsiapa","O"
"2","203","yang","O"
"2","203","ingin","O"
"2","203","menangguhkan","O"
"2","203","keberangkatannya","O"
"2","203","dari","O"
"2","203","dua","O"
"2","203","hari","O"
"2","203","itu","O"
"2","203","maka","O"
"2","203","tidak","O"
"2","203","ada","O"
"2","203","dosa","O"
"2","203","pula","O"
"2","203","baginya","O"
"2","203","bagi","O"
"2","203","orang","B-PER"
"2","203","yang","I-PER"
"2","203","bertakwa","I-PER"
"2","203","Dan","O"
"2","203","bertakwalah","O"
"2","203","kepada","O"
"2","203","Allah","O"
"2","203","dan","O"
"2","203","ketahuilah","O"
"2","203","bahwa","O"
"2","203","kamu","O"
"2","203","akan","O"
"2","203","dikumpulkan","O"
"2","203","kepada-Nya","O"
"2","204","Dan","O"
"2","204","di","O"
"2","204","antara","O"
"2","204","manusia","B-PER"
"2","204","ada","O"
"2","204","orang","B-PER"
"2","204","yang","I-PER"
"2","204","ucapannya","I-PER"
"2","204","tentang","I-PER"
"2","204","kehidupan","I-PER"
"2","204","dunia","I-PER"
"2","204","menarik","I-PER"
"2","204","hatimu","I-PER"
"2","204","dan","O"
"2","204","dipersaksikannya","O"
"2","204","kepada","O"
"2","204","Allah","O"
"2","204","atas","O"
"2","204","kebenaran","O"
"2","204","isi","O"
"2","204","hatinya","O"
"2","204","padahal","O"
"2","204","ia","O"
"2","204","adalah","O"
"2","204","penantang","O"
"2","204","yang","O"
"2","204","paling","O"
"2","204","keras","O"
"2","205","Dan","O"
"2","205","apabila","O"
"2","205","ia","O"
"2","205","berpaling","O"
"2","205","dari","O"
"2","205","kamu","O"
"2","205","ia","O"
"2","205","berjalan","O"
"2","205","di","O"
"2","205","bumi","O"
"2","205","untuk","O"
"2","205","mengadakan","O"
"2","205","kerusakan","O"
